Date,Avg_Temp_C,Max_Temp_C,Min_Temp_C,Precipitation_mm,Relative_Humidity_Percent,Wind_Speed_m_s
1995-09-05,27.04,32.75,22.39,0.01,52.57,2.39
1995-09-06,27.13,33.33,23.18,0.05,49.69,1.81
1995-09-07,27.34,34.26,22.8,0.01,49.47,1.76
1995-09-08,28.08,36.68,21.3,0.0,40.27,2.25
1995-09-09,27.22,33.85,22.24,0.0,51.97,1.86
1995-09-10,26.63,32.78,21.98,0.0,48.58,1.61
1995-09-11,27.08,33.51,22.21,0.0,42.72,1.77
1995-09-12,26.89,32.87,21.97,0.0,42.17,1.97
1995-09-13,26.63,32.32,21.73,0.0,43.61,2.01
1995-09-14,26.77,33.67,21.44,0.0,46.87,2.16
1995-09-15,26.93,34.07,21.42,0.0,44.27,1.99
1995-09-16,27.54,35.18,21.94,0.0,42.62,1.89
1995-09-17,27.48,35.71,21.55,0.0,46.95,2.08
1995-09-18,28.19,36.79,21.34,0.0,42.32,2.02
1995-09-19,27.79,36.35,21.12,0.0,39.96,2.26
1995-09-20,27.34,36.07,21.13,0.0,39.82,1.88
1995-09-21,26.54,34.03,21.3,0.0,46.58,1.74
1995-09-22,27.14,34.8,21.19,0.0,46.86,1.97
1995-09-23,26.83,34.4,21.38,0.0,44.92,2.21
1995-09-24,26.99,34.94,21.75,0.0,37.08,2.17
1995-09-25,26.93,35.38,20.87,0.0,37.9,2.17
1995-09-26,26.8,35.26,19.26,0.0,37.84,2.38
1995-09-27,26.95,34.61,20.57,0.0,44.15,2.18
1995-09-28,26.48,34.13,20.39,0.13,44.41,2.32
1995-09-29,25.97,33.71,19.99,0.48,44.56,2.36
1995-09-30,25.41,33.77,19.61,0.0,42.85,2.13
1995-10-01,25.58,33.82,18.81,0.0,38.54,2.28
1995-10-02,25.92,34.18,18.15,0.0,38.6,2.4
1995-10-03,26.22,33.18,22.12,0.0,47.75,2.23
1995-10-04,25.21,32.21,21.11,0.0,51.55,2.08
1995-10-05,25.05,32.97,19.44,0.0,51.82,2.26
1995-10-06,25.23,33.45,19.49,0.0,49.17,2.25
1995-10-07,24.92,31.75,20.14,0.0,54.66,1.97
1995-10-08,25.34,33.09,19.66,0.0,48.85,2.46
1995-10-09,25.48,33.59,18.87,0.0,42.18,2.4
1995-10-10,24.39,33.51,17.26,0.0,32.6,2.39
1995-10-11,24.51,33.33,17.79,0.0,30.08,2.11
1995-10-12,25.02,33.1,19.41,0.0,38.66,1.98
1995-10-13,25.91,32.8,20.78,0.0,42.57,1.97
1995-10-14,25.98,31.76,22.27,0.0,46.78,1.47
1995-10-15,26.58,33.63,21.27,0.0,45.06,2.03
1995-10-16,25.99,33.45,20.63,0.0,47.88,2.59
1995-10-17,24.72,32.84,18.28,0.0,39.21,2.45
1995-10-18,24.71,33.33,18.49,0.0,30.71,2.39
1995-10-19,24.91,33.69,18.29,0.0,30.93,2.09
1995-10-20,25.33,33.27,19.88,1.37,39.48,2.09
1995-10-21,23.78,30.59,19.82,8.94,57.19,2.47
1995-10-22,22.28,28.77,18.68,15.93,72.93,2.5
1995-10-23,21.39,27.34,16.95,34.09,78.67,2.61
1995-10-24,21.32,28.53,15.73,10.76,71.46,3.0
1995-10-25,21.32,30.15,13.73,0.0,51.68,2.42
1995-10-26,21.62,30.47,14.6,7.21,51.96,2.68
1995-10-27,21.11,29.86,13.77,2.47,47.68,2.62
1995-10-28,20.64,29.67,13.31,0.37,45.8,2.42
1995-10-29,20.39,29.41,13.2,0.0,49.48,2.7
1995-10-30,20.41,28.93,14.52,0.0,55.65,2.37
1995-10-31,20.64,28.74,14.73,0.0,60.75,2.27
1995-11-01,20.58,28.47,14.49,0.0,62.61,2.25
1995-11-02,20.56,28.88,14.92,0.0,63.59,2.37
1995-11-03,20.52,28.81,14.47,0.0,61.85,2.45
1995-11-04,20.88,29.74,13.82,0.0,58.19,1.98
1995-11-05,21.09,30.21,13.66,0.0,44.85,1.63
1995-11-06,20.66,29.34,13.53,0.0,37.4,1.97
1995-11-07,20.69,29.57,13.82,0.0,33.25,2.06
1995-11-08,21.29,30.16,14.88,0.0,35.49,1.97
1995-11-09,20.7,29.68,14.3,0.0,43.75,2.17
1995-11-10,19.94,28.14,13.47,0.0,53.86,2.1
1995-11-11,20.02,28.26,14.32,0.0,58.92,1.92
1995-11-12,19.84,28.65,13.83,0.0,51.26,2.07
1995-11-13,19.15,28.34,12.63,0.0,48.98,2.4
1995-11-14,18.86,27.4,12.49,0.0,50.1,2.39
1995-11-15,19.17,27.91,12.26,0.0,48.62,2.22
1995-11-16,19.09,28.3,11.85,0.0,45.82,2.26
1995-11-17,19.15,27.78,12.76,0.0,50.94,2.35
1995-11-18,18.97,27.33,12.72,0.0,54.19,2.66
1995-11-19,19.26,27.15,13.2,0.38,63.05,2.31
1995-11-20,19.41,27.5,14.2,2.5,65.84,2.05
1995-11-21,19.4,27.22,13.5,1.93,54.33,1.82
1995-11-22,19.09,27.1,12.87,0.0,52.04,1.84
1995-11-23,19.42,27.23,13.98,0.0,57.35,1.91
1995-11-24,19.76,27.46,14.4,0.0,63.68,2.02
1995-11-25,19.86,27.9,14.15,0.0,62.2,2.19
1995-11-26,19.31,27.71,13.11,0.0,59.21,2.47
1995-11-27,18.61,27.14,12.38,0.58,62.13,3.22
1995-11-28,18.04,26.37,12.07,0.27,63.88,3.24
1995-11-29,17.7,25.88,11.66,0.01,66.8,3.36
1995-11-30,17.81,25.47,11.72,0.0,73.84,3.7
1995-12-01,18.49,26.13,11.78,0.69,71.9,3.52
1995-12-02,19.3,27.04,13.79,0.0,74.19,3.2
1995-12-03,18.17,26.49,12.35,0.0,60.81,2.78
1995-12-04,17.67,26.28,11.03,0.0,55.21,2.57
1995-12-05,18.55,27.46,12.11,0.0,57.51,2.39
1995-12-06,19.1,27.78,13.13,0.0,59.02,2.09
1995-12-07,18.61,26.8,13.03,0.0,60.8,2.39
1995-12-08,17.34,25.76,11.27,0.0,58.55,2.92
1995-12-09,17.9,26.63,11.43,0.0,53.93,2.49
1995-12-10,18.95,27.17,12.54,0.0,61.37,2.42
1995-12-11,19.72,28.05,13.6,0.0,67.11,2.3
1995-12-12,20.57,28.41,14.96,6.23,69.68,1.99
1995-12-13,19.99,25.38,16.19,3.09,74.52,1.84
1995-12-14,19.4,26.05,15.35,0.01,75.85,2.77
1995-12-15,19.0,26.71,14.08,0.0,61.96,2.48
1995-12-16,19.34,27.44,13.85,0.03,54.15,1.93
1995-12-17,19.31,26.78,14.25,0.23,59.74,1.98
1995-12-18,18.45,24.74,14.63,2.76,70.53,2.89
1995-12-19,17.39,22.42,12.89,0.04,70.33,3.4
1995-12-20,17.17,24.25,12.07,0.8,70.06,3.93
1995-12-21,16.76,25.4,9.67,0.0,60.75,3.01
1995-12-22,17.24,24.99,11.56,0.0,68.91,3.81
1995-12-23,17.64,24.93,11.15,0.02,69.08,3.44
1995-12-24,18.6,26.18,13.23,0.0,71.08,3.08
1995-12-25,19.44,27.27,13.76,0.0,65.88,2.11
1995-12-26,19.87,26.11,15.6,0.02,71.6,2.82
1995-12-27,19.38,25.18,15.36,0.0,77.38,3.67
1995-12-28,18.79,25.52,13.68,0.03,73.55,3.76
1995-12-29,18.57,25.49,12.57,0.05,73.32,3.41
1995-12-30,18.88,24.67,14.34,0.04,78.67,3.64
1995-12-31,19.12,25.1,14.84,0.03,77.4,3.46
1996-01-01,18.93,24.79,15.49,0.04,77.19,3.24
1996-01-02,18.46,24.74,14.26,0.01,77.32,3.43
1996-01-03,18.43,23.69,14.16,0.24,70.69,2.47
1996-01-04,19.73,27.28,14.25,0.05,70.61,2.25
1996-01-05,18.9,25.03,14.85,0.03,77.45,3.41
1996-01-06,18.67,25.53,12.87,0.0,72.74,3.13
1996-01-07,19.92,27.4,14.41,0.0,68.39,2.24
1996-01-08,20.13,26.85,14.81,0.0,67.35,2.24
1996-01-09,20.04,26.75,16.06,0.0,69.13,3.09
1996-01-10,19.1,26.26,14.41,0.0,72.89,3.71
1996-01-11,19.48,27.69,12.37,0.0,56.09,2.25
1996-01-12,20.81,29.18,15.0,0.0,59.53,1.87
1996-01-13,20.57,27.16,16.34,0.0,68.27,1.97
1996-01-14,19.51,25.34,15.83,0.0,72.03,2.47
1996-01-15,19.34,26.08,14.16,0.0,72.43,2.95
1996-01-16,19.41,26.36,14.06,0.0,70.44,3.08
1996-01-17,19.9,26.03,14.58,0.0,67.24,2.26
1996-01-18,20.83,26.75,16.28,0.0,67.25,1.86
1996-01-19,21.01,26.95,17.12,0.0,72.62,2.01
1996-01-20,21.25,27.76,16.65,0.0,66.55,2.02
1996-01-21,21.03,26.76,17.4,0.02,65.64,1.85
1996-01-22,20.52,27.36,15.8,0.0,65.73,2.78
1996-01-23,20.3,28.33,13.86,0.0,64.19,2.81
1996-01-24,20.55,27.55,15.05,0.0,61.31,2.16
1996-01-25,20.18,26.93,15.76,0.0,67.65,2.68
1996-01-26,19.79,27.66,14.15,1.77,67.78,3.51
1996-01-27,17.79,24.73,13.29,10.03,69.6,3.41
1996-01-28,16.63,23.53,11.19,4.38,69.05,4.1
1996-01-29,16.72,24.09,10.53,0.0,64.31,3.64
1996-01-30,17.82,25.51,11.69,0.02,67.81,3.5
1996-01-31,18.67,26.59,12.39,0.01,65.97,3.76
1996-02-01,19.38,27.33,13.11,0.0,65.52,3.21
1996-02-02,19.63,27.33,13.79,0.0,61.92,2.76
1996-02-03,20.25,27.56,14.55,0.34,58.98,2.28
1996-02-04,20.24,27.14,14.42,0.0,59.12,1.67
1996-02-05,20.27,27.61,15.33,0.0,63.62,1.87
1996-02-06,20.32,27.45,15.77,0.0,65.5,3.12
1996-02-07,19.43,27.35,13.95,0.0,65.44,3.71
1996-02-08,19.0,26.62,13.61,0.0,66.18,3.72
1996-02-09,18.98,26.68,13.48,0.0,65.38,3.18
1996-02-10,19.05,28.53,11.81,0.0,43.68,2.8
1996-02-11,19.73,28.51,13.4,0.0,39.27,2.3
1996-02-12,19.79,27.93,14.12,0.0,56.43,2.2
1996-02-13,19.62,27.32,14.65,0.0,64.9,2.91
1996-02-14,19.76,28.14,13.8,0.0,59.8,3.24
1996-02-15,20.34,27.99,14.71,0.0,63.84,2.56
1996-02-16,20.53,28.33,15.27,0.0,64.29,2.23
1996-02-17,20.02,27.5,15.33,0.0,61.71,2.85
1996-02-18,19.65,26.74,14.55,0.0,64.68,3.55
1996-02-19,20.44,28.39,14.31,0.0,64.66,3.27
1996-02-20,22.0,29.49,16.01,0.0,60.92,2.37
1996-02-21,23.0,30.35,17.72,0.0,61.4,2.08
1996-02-22,22.43,29.91,17.46,0.0,67.17,2.14
1996-02-23,21.49,29.16,15.79,0.0,55.15,3.11
1996-02-24,20.94,28.68,15.24,0.0,57.83,3.18
1996-02-25,20.79,28.2,14.97,0.01,59.25,3.35
1996-02-26,21.5,29.59,15.15,0.06,53.12,2.47
1996-02-27,21.54,29.3,14.69,0.03,55.98,2.51
1996-02-28,22.2,29.67,15.89,0.37,58.26,2.22
1996-02-29,22.23,27.14,18.06,0.2,60.8,1.84
1996-03-01,22.67,29.98,17.66,0.1,59.26,3.15
1996-03-02,21.67,29.64,15.19,0.0,53.2,3.65
1996-03-03,22.3,30.08,15.37,0.0,49.81,2.96
1996-03-04,23.13,30.56,16.98,0.0,46.27,2.24
1996-03-05,23.05,29.63,17.07,0.0,46.28,2.35
1996-03-06,22.67,29.81,17.57,0.01,54.5,3.05
1996-03-07,23.28,31.28,16.3,0.0,50.63,2.64
1996-03-08,23.53,31.12,17.81,0.0,56.29,2.22
1996-03-09,23.47,31.04,17.63,0.0,57.69,2.17
1996-03-10,23.57,29.65,18.17,0.0,58.02,2.06
1996-03-11,23.27,29.91,18.16,0.93,60.17,2.59
1996-03-12,23.08,30.77,16.88,0.0,57.4,3.28
1996-03-13,23.15,30.37,16.99,0.0,53.23,2.49
1996-03-14,23.8,30.37,17.52,0.0,55.91,2.03
1996-03-15,24.51,31.18,19.27,0.0,60.34,1.77
1996-03-16,24.97,33.49,19.23,0.0,59.11,2.12
1996-03-17,23.71,29.26,20.05,0.42,64.87,2.32
1996-03-18,23.73,30.71,17.26,0.16,63.64,2.58
1996-03-19,23.14,29.01,19.49,0.44,68.43,3.07
1996-03-20,24.04,31.31,18.84,0.45,57.97,2.64
1996-03-21,23.39,30.12,18.33,1.58,63.59,3.24
1996-03-22,22.55,29.81,16.43,0.0,52.62,3.1
1996-03-23,22.31,29.79,15.99,0.01,54.34,3.32
1996-03-24,23.31,30.8,16.61,0.67,49.45,2.73
1996-03-25,23.77,30.4,18.53,1.8,59.78,2.24
1996-03-26,23.9,29.75,19.22,1.1,66.48,2.29
1996-03-27,23.61,29.02,19.95,0.24,66.02,1.92
1996-03-28,22.93,28.01,19.36,1.46,65.85,2.58
1996-03-29,22.3,28.17,17.89,0.78,65.7,3.25
1996-03-30,22.77,30.12,17.25,0.03,66.77,3.27
1996-03-31,22.82,30.6,17.16,0.02,61.17,3.56
1996-04-01,23.41,31.08,17.24,0.0,57.34,2.82
1996-04-02,24.11,31.91,17.79,0.0,52.9,2.53
1996-04-03,24.77,31.48,18.48,0.0,50.31,2.18
1996-04-04,25.08,32.45,19.02,0.0,49.21,2.18
1996-04-05,24.91,33.22,17.68,0.0,41.19,2.37
1996-04-06,24.4,31.84,18.53,0.01,49.85,2.92
1996-04-07,23.19,30.16,17.21,0.54,55.07,4.04
1996-04-08,23.04,30.88,16.9,0.08,43.77,3.9
1996-04-09,22.42,30.7,15.41,0.0,40.33,3.94
1996-04-10,22.57,31.26,15.1,0.0,36.32,3.72
1996-04-11,23.12,31.77,16.42,0.0,37.35,3.63
1996-04-12,23.14,31.62,15.85,0.0,31.65,3.94
1996-04-13,23.22,31.07,15.86,0.0,37.63,4.0
1996-04-14,24.59,32.03,17.12,0.01,49.13,2.87
1996-04-15,24.77,31.23,19.57,0.08,60.97,2.3
1996-04-16,25.12,31.44,19.31,0.64,59.47,2.39
1996-04-17,24.61,30.38,20.99,0.94,63.57,2.12
1996-04-18,24.19,30.12,20.03,0.45,63.69,2.37
1996-04-19,24.22,30.58,18.61,0.4,62.6,2.77
1996-04-20,23.65,28.12,20.28,0.59,63.9,2.28
1996-04-21,23.62,29.94,18.88,0.84,65.74,2.62
1996-04-22,24.55,32.61,17.8,1.25,59.37,2.83
1996-04-23,24.71,32.27,17.68,0.79,46.75,2.49
1996-04-24,25.08,32.56,19.07,1.28,38.88,2.42
1996-04-25,24.9,31.18,19.28,1.48,57.42,2.42
1996-04-26,23.59,27.92,20.68,0.99,69.33,1.93
1996-04-27,24.68,30.28,20.51,0.35,61.32,1.96
1996-04-28,25.24,33.01,19.68,0.0,48.51,3.07
1996-04-29,24.84,32.9,18.42,0.0,38.82,3.49
1996-04-30,25.56,33.79,19.03,0.0,34.49,2.92
1996-05-01,26.92,35.48,19.62,0.0,29.6,2.44
1996-05-02,27.61,36.4,20.56,0.0,29.09,2.4
1996-05-03,27.38,36.65,19.21,0.0,24.17,2.69
1996-05-04,26.91,35.67,19.92,0.0,27.03,2.68
1996-05-05,25.49,33.5,19.36,0.0,33.12,2.49
1996-05-06,25.33,33.65,18.54,0.0,33.19,2.9
1996-05-07,25.62,33.76,19.53,0.01,36.76,2.77
1996-05-08,25.13,32.03,19.28,0.11,51.3,2.83
1996-05-09,25.22,30.28,20.21,0.22,60.42,1.88
1996-05-10,25.51,30.88,20.37,0.23,56.43,2.17
1996-05-11,24.4,28.76,19.91,0.04,64.88,1.51
1996-05-12,24.35,28.04,20.85,0.22,60.04,1.07
1996-05-13,26.57,32.98,21.02,0.81,46.7,1.95
1996-05-14,25.63,30.82,21.76,0.42,56.02,1.28
1996-05-15,25.33,30.12,21.46,1.12,54.87,1.73
1996-05-16,24.65,30.43,20.19,0.97,63.97,2.43
1996-05-17,22.89,25.96,20.11,1.13,68.52,2.47
1996-05-18,24.52,30.8,18.94,0.45,60.36,2.09
1996-05-19,25.06,31.02,21.15,5.82,62.89,1.63
1996-05-20,25.94,32.23,20.83,0.65,59.35,1.87
1996-05-21,26.0,31.71,21.39,0.22,61.11,1.87
1996-05-22,25.97,32.35,20.8,0.29,64.74,2.05
1996-05-23,26.11,32.77,21.63,0.16,63.73,2.36
1996-05-24,26.34,33.09,21.03,0.13,60.94,2.8
1996-05-25,26.38,34.04,20.5,0.23,62.02,2.54
1996-05-26,25.86,33.29,20.91,0.01,62.16,2.45
1996-05-27,25.08,31.4,20.84,0.01,63.97,2.63
1996-05-28,26.0,34.08,19.23,0.02,56.8,2.56
1996-05-29,26.79,32.76,21.87,0.34,55.48,2.01
1996-05-30,27.89,34.79,22.63,0.0,52.72,1.6
1996-05-31,25.92,29.41,23.03,0.25,58.33,1.86
1996-06-01,26.27,33.52,19.64,1.6,50.23,2.91
1996-06-02,27.37,34.38,22.21,0.0,44.38,2.55
1996-06-03,25.51,29.91,22.34,0.11,52.74,1.89
1996-06-04,24.95,29.53,20.4,0.0,58.71,1.6
1996-06-05,25.21,28.56,20.9,0.0,57.72,1.97
1996-06-06,25.5,31.5,21.31,0.03,55.68,1.68
1996-06-07,25.24,31.43,21.48,0.05,59.73,2.24
1996-06-08,26.55,32.67,21.28,0.23,55.02,2.11
1996-06-09,26.58,32.78,21.28,0.0,54.28,2.2
1996-06-10,28.25,36.1,22.53,0.16,39.84,1.99
1996-06-11,29.01,36.26,22.7,0.39,35.62,1.92
1996-06-12,29.72,36.78,23.5,0.0,29.94,2.94
1996-06-13,30.19,38.52,22.95,0.09,28.49,2.34
1996-06-14,27.85,32.54,24.22,0.3,39.77,4.12
1996-06-15,23.41,26.1,20.98,0.35,52.35,7.16
1996-06-16,24.04,29.83,19.78,0.26,56.8,4.53
1996-06-17,25.19,29.68,21.88,3.68,59.37,1.93
1996-06-18,26.62,32.24,22.51,0.09,46.05,2.51
1996-06-19,29.25,38.3,21.78,0.0,32.63,1.38
1996-06-20,29.86,37.83,22.25,0.1,26.56,2.48
1996-06-21,29.64,36.97,22.89,0.07,34.31,2.23
1996-06-22,30.14,38.13,23.35,0.08,34.65,2.03
1996-06-23,28.97,36.46,21.73,5.89,34.67,1.77
1996-06-24,27.99,34.13,22.05,0.38,38.57,2.3
1996-06-25,28.25,35.02,22.81,3.01,42.2,1.43
1996-06-26,28.5,35.59,22.93,0.3,38.14,2.44
1996-06-27,28.52,35.79,23.22,0.33,32.81,2.42
1996-06-28,28.56,35.71,22.37,0.94,34.9,2.4
1996-06-29,28.43,34.92,23.58,2.21,38.25,2.12
1996-06-30,28.76,36.05,22.39,0.05,39.87,2.1
1996-07-01,29.34,36.4,22.92,0.05,38.65,1.87
1996-07-02,29.32,36.16,24.16,0.05,39.13,1.94
1996-07-03,28.14,34.98,21.94,0.04,43.17,2.17
1996-07-04,28.22,35.36,22.65,0.04,43.28,1.86
1996-07-05,28.34,34.26,24.05,0.87,43.58,1.49
1996-07-06,28.12,34.36,22.63,1.57,45.63,2.43
1996-07-07,27.48,33.37,23.6,1.96,50.04,2.22
1996-07-08,25.8,29.25,22.01,1.22,57.76,1.6
1996-07-09,27.17,33.1,23.19,2.17,55.44,1.96
1996-07-10,27.27,32.33,23.39,0.73,52.64,2.25
1996-07-11,26.13,31.07,22.0,0.79,54.77,3.17
1996-07-12,25.39,28.88,23.16,0.78,58.92,1.74
1996-07-13,26.84,32.66,22.44,1.06,51.34,2.29
1996-07-14,26.09,29.86,23.11,0.1,52.99,2.23
1996-07-15,27.86,33.95,22.77,1.7,42.51,4.03
1996-07-16,27.74,34.61,22.45,2.46,38.79,5.29
1996-07-17,26.2,32.44,21.35,2.69,44.8,4.39
1996-07-18,26.34,32.75,21.88,2.88,49.3,5.13
1996-07-19,28.65,36.28,23.06,3.26,42.34,3.81
1996-07-20,28.27,35.37,23.11,0.88,43.64,4.29
1996-07-21,28.02,35.33,23.15,1.68,45.9,6.19
1996-07-22,27.94,33.53,23.72,0.75,46.8,5.63
1996-07-23,27.7,34.24,22.5,3.11,49.19,4.67
1996-07-24,26.94,33.12,22.44,3.7,50.52,5.63
1996-07-25,26.06,32.01,21.71,1.36,48.38,6.22
1996-07-26,27.77,35.51,21.22,0.02,35.66,6.72
1996-07-27,29.47,38.13,22.37,0.0,26.6,5.26
1996-07-28,29.9,37.7,23.31,0.02,30.75,4.57
1996-07-29,29.61,36.79,23.36,0.02,33.58,4.19
1996-07-30,28.79,35.99,24.32,0.01,39.18,5.59
1996-07-31,29.73,36.53,23.76,0.19,37.93,3.09
1996-08-01,27.3,32.7,22.5,0.22,48.41,1.66
1996-08-02,28.14,36.0,20.98,0.07,43.22,2.39
1996-08-03,29.39,36.66,22.46,0.16,38.22,2.65
1996-08-04,30.42,37.89,25.17,0.07,36.22,1.92
1996-08-05,31.35,39.54,23.62,0.02,34.28,2.3
1996-08-06,30.27,38.12,24.56,0.01,36.67,5.45
1996-08-07,29.72,36.67,23.05,0.74,36.16,2.77
1996-08-08,28.23,34.2,23.06,0.03,44.61,3.96
1996-08-09,27.72,34.27,22.14,0.0,47.69,3.73
1996-08-10,28.34,36.23,21.54,0.0,47.22,2.75
1996-08-11,27.13,32.1,23.56,0.0,50.14,1.63
1996-08-12,26.81,32.63,22.31,0.0,49.01,2.07
1996-08-13,28.43,36.63,21.57,0.0,42.2,3.97
1996-08-14,28.92,37.02,21.64,0.0,45.44,3.85
1996-08-15,29.39,37.01,23.09,0.0,37.62,4.0
1996-08-16,29.61,36.79,23.86,0.0,38.07,3.73
1996-08-17,30.17,37.98,23.62,0.0,31.21,1.6
1996-08-18,28.76,35.65,23.28,0.0,38.91,1.77
1996-08-19,28.53,35.66,22.98,0.02,41.18,2.58
1996-08-20,28.82,36.46,22.07,0.02,43.72,2.02
1996-08-21,27.63,33.06,23.4,0.01,48.49,1.6
1996-08-22,27.72,34.68,21.95,0.19,49.13,2.32
1996-08-23,26.65,32.26,22.32,6.3,55.85,1.67
1996-08-24,26.76,32.69,22.15,2.12,53.13,2.86
1996-08-25,26.23,32.89,21.33,2.56,50.94,1.78
1996-08-26,25.64,31.21,21.03,1.46,62.43,1.97
1996-08-27,26.91,34.27,22.13,0.94,52.49,1.87
1996-08-28,26.97,34.64,20.86,1.15,47.34,2.62
1996-08-29,27.77,35.72,20.88,0.02,47.15,2.98
1996-08-30,28.41,36.18,22.18,0.76,43.81,2.46
1996-08-31,26.73,30.96,23.51,0.03,53.24,1.47
1996-09-01,26.07,31.2,22.32,0.01,57.74,1.48
1996-09-02,27.3,34.61,22.35,0.01,51.28,2.04
1996-09-03,27.14,33.8,21.98,0.05,50.84,2.22
1996-09-04,26.22,31.86,21.89,0.58,55.36,1.81
1996-09-05,26.27,31.5,22.38,0.0,51.54,1.86
1996-09-06,26.3,32.42,21.99,0.0,47.64,1.77
1996-09-07,27.61,35.97,21.43,0.0,42.09,2.17
1996-09-08,27.05,33.53,22.81,1.08,49.88,1.89
1996-09-09,26.82,33.3,23.35,0.42,52.49,1.86
1996-09-10,26.03,31.69,23.18,1.64,58.12,1.67
1996-09-11,25.63,31.47,21.58,2.03,57.06,1.68
1996-09-12,26.65,33.07,21.75,0.43,49.2,1.89
1996-09-13,28.47,36.99,21.43,0.08,45.13,2.33
1996-09-14,28.87,37.35,22.19,0.02,38.84,2.64
1996-09-15,29.4,37.62,22.64,0.0,36.54,2.82
1996-09-16,28.96,35.64,23.13,0.51,39.36,2.29
1996-09-17,28.71,35.86,23.09,1.93,36.35,2.07
1996-09-18,27.9,35.07,22.2,2.79,43.19,1.98
1996-09-19,27.36,34.16,22.15,3.05,46.74,1.84
1996-09-20,27.78,35.09,22.1,0.17,45.94,2.1
1996-09-21,26.68,31.4,23.05,6.88,52.23,1.82
1996-09-22,27.06,34.66,21.02,0.0,45.76,2.02
1996-09-23,26.79,33.68,21.82,0.0,45.91,1.84
1996-09-24,26.93,35.55,19.07,0.0,34.4,2.16
1996-09-25,25.85,33.87,18.69,0.0,38.44,2.72
1996-09-26,24.67,33.12,17.83,0.0,48.21,2.2
1996-09-27,25.33,33.47,19.13,0.0,48.48,2.01
1996-09-28,26.82,34.77,20.13,0.0,42.08,1.84
1996-09-29,26.68,34.25,20.49,0.0,45.03,2.27
1996-09-30,26.91,34.24,20.81,0.0,47.12,1.92
1996-10-01,26.64,34.53,20.53,0.0,43.44,2.02
1996-10-02,24.7,30.81,19.36,0.0,45.12,2.6
1996-10-03,25.32,33.37,18.41,0.0,34.85,2.31
1996-10-04,26.83,34.81,20.03,0.0,36.44,2.18
1996-10-05,26.51,34.81,19.54,0.0,39.41,2.28
1996-10-06,25.72,33.9,19.01,0.0,40.45,2.24
1996-10-07,24.98,33.05,18.13,0.0,44.62,2.34
1996-10-08,24.69,32.4,18.92,0.0,50.54,2.46
1996-10-09,24.56,32.98,18.06,0.0,44.31,2.3
1996-10-10,24.19,33.01,17.49,0.0,43.16,2.31
1996-10-11,23.99,32.98,17.03,0.0,40.28,2.29
1996-10-12,23.23,32.27,15.79,0.0,38.78,2.62
1996-10-13,23.18,32.01,16.44,0.0,46.6,2.78
1996-10-14,23.34,32.67,15.7,0.0,44.95,2.56
1996-10-15,23.33,32.0,16.2,0.0,52.6,2.34
1996-10-16,23.52,31.07,17.56,0.0,54.55,2.28
1996-10-17,23.49,30.99,17.95,2.97,56.68,2.43
1996-10-18,21.49,28.22,16.56,27.97,64.26,2.22
1996-10-19,21.35,30.44,14.27,0.03,41.83,2.7
1996-10-20,21.12,29.96,14.04,0.0,40.24,2.59
1996-10-21,21.29,30.0,14.77,0.0,40.58,2.42
1996-10-22,21.06,30.2,14.14,0.0,35.28,2.17
1996-10-23,21.22,30.57,14.14,0.0,36.23,2.14
1996-10-24,21.51,30.99,14.57,0.0,40.86,2.38
1996-10-25,21.13,29.59,14.8,0.0,42.8,2.26
1996-10-26,21.85,30.44,15.32,0.0,40.48,1.94
1996-10-27,22.31,30.56,16.28,0.0,44.36,1.97
1996-10-28,22.41,30.87,16.74,0.0,41.3,2.05
1996-10-29,22.24,31.41,16.1,0.0,30.49,2.19
1996-10-30,22.25,31.66,15.02,0.0,30.37,1.94
1996-10-31,22.23,31.64,14.03,0.0,31.41,2.11
1996-11-01,21.81,31.48,13.95,0.0,32.02,2.36
1996-11-02,21.31,29.86,14.39,0.0,41.47,2.37
1996-11-03,21.42,29.54,15.39,0.0,39.44,2.06
1996-11-04,21.25,30.35,13.59,0.0,32.57,1.89
1996-11-05,21.23,30.32,14.34,0.0,32.86,2.04
1996-11-06,21.32,30.59,14.31,0.0,31.98,1.94
1996-11-07,21.69,30.19,16.42,0.0,38.11,1.87
1996-11-08,21.24,31.2,14.34,0.0,35.19,2.08
1996-11-09,19.63,29.67,11.6,0.0,38.19,2.56
1996-11-10,19.3,28.81,11.54,0.0,45.14,2.97
1996-11-11,19.15,28.37,11.82,0.0,47.25,2.77
1996-11-12,18.75,28.0,11.4,0.0,43.46,2.6
1996-11-13,18.37,27.5,11.14,0.0,39.11,2.77
1996-11-14,18.2,26.61,12.28,0.0,53.24,3.68
1996-11-15,17.93,26.16,11.99,0.0,63.89,4.24
1996-11-16,18.62,26.62,11.58,0.0,59.9,3.92
1996-11-17,20.01,28.12,13.42,0.89,70.31,3.7
1996-11-18,20.41,27.62,15.12,0.51,71.66,2.96
1996-11-19,20.1,28.33,14.01,0.62,64.1,3.05
1996-11-20,19.4,26.64,14.25,0.07,72.33,3.51
1996-11-21,19.85,27.12,14.3,0.0,71.5,3.44
1996-11-22,20.74,28.18,14.97,0.0,71.28,2.65
1996-11-23,20.98,28.08,16.44,0.0,68.68,2.62
1996-11-24,20.95,28.61,15.4,0.0,63.6,2.99
1996-11-25,20.24,28.47,14.44,0.0,62.23,3.28
1996-11-26,20.09,28.19,14.41,0.0,62.75,2.79
